Retailer,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Sports Direct,2021-08-15,South,Texas,Dallas,Men's Apparel,37.0,94,3478.0,1217.3,0.35,Online
Sports Direct,2021-08-16,South,Texas,Dallas,Women's Apparel,33.0,147,4851.0,2668.05,0.55,Online
Sports Direct,2021-08-17,South,Texas,Dallas,Men's Street Footwear,23.0,176,4048.0,1740.6399999999999,0.43,Online
Sports Direct,2021-08-18,South,Texas,Dallas,Men's Athletic Footwear,32.0,163,5216.0,2086.4,0.4,Online
Sports Direct,2021-08-19,South,Texas,Dallas,Women's Street Footwear,34.0,119,4046.0,1739.78,0.43,Online
Sports Direct,2021-08-20,South,Texas,Dallas,Women's Athletic Footwear,32.0,128,4096.0,2170.88,0.53,Online
Sports Direct,2021-08-21,South,Texas,Dallas,Men's Apparel,38.0,75,2850.0,997.4999999999999,0.35,Online
Sports Direct,2021-08-22,South,Texas,Dallas,Women's Apparel,32.0,140,4480.0,2508.8,0.56,Online
Sports Direct,2021-08-23,South,Texas,Dallas,Men's Street Footwear,29.0,182,5278.0,2639.0,0.5,Online
Sports Direct,2021-08-24,South,Texas,Dallas,Men's Athletic Footwear,39.0,169,6591.0,3295.5,0.5,Online
Sports Direct,2021-08-25,South,Texas,Dallas,Women's Street Footwear,28.0,145,4060.0,1908.1999999999998,0.47,Online
Sports Direct,2021-08-26,South,Texas,Dallas,Women's Athletic Footwear,32.0,116,3712.0,2115.84,0.5700000000000001,Online
Sports Direct,2021-08-27,South,Texas,Dallas,Men's Apparel,38.0,81,3078.0,1385.1,0.44999999999999996,Online
Sports Direct,2021-08-28,South,Texas,Dallas,Women's Apparel,32.0,135,4320.0,2721.6,0.63,Online
Sports Direct,2021-08-29,South,Texas,Dallas,Men's Street Footwear,18.0,182,3276.0,1474.1999999999998,0.44999999999999996,Online
Sports Direct,2021-08-30,South,Texas,Dallas,Men's Athletic Footwear,28.0,175,4900.0,2352.0,0.48,Online
Sports Direct,2021-08-31,South,Texas,Dallas,Women's Street Footwear,25.0,152,3800.0,1862.0,0.49,Online
Sports Direct,2021-09-01,South,Texas,Dallas,Women's Athletic Footwear,29.0,128,3712.0,2190.0800000000004,0.5900000000000001,Online
Sports Direct,2021-09-02,South,Texas,Dallas,Men's Apparel,34.0,85,2890.0,1156.0,0.4,Online
Sports Direct,2021-09-03,South,Texas,Dallas,Women's Apparel,29.0,156,4524.0,2804.88,0.62,Online
Sports Direct,2021-09-04,South,Texas,Dallas,Men's Street Footwear,19.0,195,3705.0,1852.5,0.5,Online
Sports Direct,2021-09-05,South,Texas,Dallas,Men's Athletic Footwear,29.0,194,5626.0,2756.74,0.49,Online
Sports Direct,2021-09-06,South,Texas,Dallas,Women's Street Footwear,24.0,175,4200.0,1974.0,0.47,Online
Sports Direct,2021-09-07,South,Texas,Dallas,Women's Athletic Footwear,34.0,154,5236.0,3141.6,0.6,Online
Sports Direct,2021-09-08,South,Texas,Dallas,Men's Apparel,49.0,131,6419.0,2888.5499999999997,0.44999999999999996,Online
Sports Direct,2021-09-09,South,Texas,Dallas,Women's Apparel,43.0,224,9632.0,6260.8,0.65,Online
Sports Direct,2021-09-10,South,Texas,Dallas,Men's Street Footwear,41.0,224,9184.0,4132.799999999999,0.44999999999999996,Online
Sports Direct,2021-09-11,South,Texas,Dallas,Men's Athletic Footwear,49.0,200,9800.0,4704.0,0.48,Online
Sports Direct,2021-09-12,South,Texas,Dallas,Women's Street Footwear,44.0,176,7744.0,3639.68,0.47,Online
Sports Direct,2021-09-13,South,Texas,Dallas,Women's Athletic Footwear,43.0,174,7482.0,4115.1,0.55,Online
Sports Direct,2021-09-14,South,Texas,Dallas,Men's Apparel,45.0,145,6525.0,2805.75,0.43,Online
Sports Direct,2021-09-15,South,Texas,Dallas,Women's Apparel,53.0,263,13939.0,8781.57,0.63,Online
Sports Direct,2021-09-16,South,Texas,Dallas,Men's Street Footwear,41.0,231,9471.0,4924.92,0.52,Online
Sports Direct,2021-09-17,South,Texas,Dallas,Men's Athletic Footwear,48.0,215,10320.0,5572.8,0.54,Online
Sports Direct,2021-09-18,South,Texas,Dallas,Women's Street Footwear,44.0,254,11176.0,6146.799999999999,0.5499999999999999,Online
Sports Direct,2021-09-19,South,Texas,Dallas,Women's Athletic Footwear,43.0,150,6450.0,3934.5,0.61,Online
Sports Direct,2021-09-20,South,Texas,Dallas,Men's Apparel,47.0,167,7849.0,3610.5399999999995,0.45999999999999996,Online
Sports Direct,2021-09-21,South,Texas,Dallas,Women's Apparel,54.0,255,13770.0,9225.900000000001,0.67,Online
Sports Direct,2021-09-22,South,Texas,Dallas,Men's Street Footwear,49.0,208,10192.0,5197.92,0.51,Online
Sports Direct,2021-09-23,South,Texas,Dallas,Men's Athletic Footwear,53.0,208,11024.0,5512.0,0.5,Online
Sports Direct,2021-09-24,South,Texas,Dallas,Women's Street Footwear,46.0,273,12558.0,6906.899999999999,0.5499999999999999,Online
Sports Direct,2021-09-25,South,Texas,Dallas,Women's Athletic Footwear,47.0,147,6909.0,4490.85,0.65,Online
Sports Direct,2021-09-26,South,Texas,Dallas,Men's Apparel,53.0,142,7526.0,3612.48,0.48,Online
Sports Direct,2021-09-27,South,Texas,Dallas,Women's Apparel,56.0,233,13048.0,9133.6,0.7000000000000001,Online
Sports Direct,2021-09-28,South,Texas,Dallas,Men's Street Footwear,53.0,181,9593.0,5276.15,0.5499999999999999,Online
Sports Direct,2021-09-29,South,Texas,Dallas,Men's Athletic Footwear,54.0,176,9504.0,4847.04,0.51,Online
Sports Direct,2021-09-30,South,Texas,Dallas,Women's Street Footwear,59.0,203,11977.0,6347.81,0.53,Online
Sports Direct,2021-10-01,South,Texas,Dallas,Women's Athletic Footwear,56.0,126,7056.0,4586.400000000001,0.65,Online
Sports Direct,2021-10-02,South,Texas,Dallas,Men's Apparel,53.0,135,7155.0,3505.95,0.49,Online
Sports Direct,2021-10-03,South,Texas,Dallas,Women's Apparel,48.0,203,9744.0,6820.800000000001,0.7000000000000001,Online
Sports Direct,2021-10-04,South,Texas,Dallas,Men's Street Footwear,39.0,156,6084.0,3042.0,0.5,Online
Sports Direct,2021-10-05,South,Texas,Dallas,Men's Athletic Footwear,38.0,169,6422.0,3275.2200000000003,0.51,Online
Sports Direct,2021-10-06,South,Texas,Dallas,Women's Street Footwear,41.0,144,5904.0,3070.08,0.52,Online
Sports Direct,2021-10-07,South,Texas,Dallas,Women's Athletic Footwear,41.0,111,4551.0,2730.6,0.6,Online
Sports Direct,2021-10-08,South,Texas,Dallas,Men's Apparel,36.0,100,3600.0,1619.9999999999998,0.44999999999999996,Online
Sports Direct,2021-10-09,South,Texas,Dallas,Women's Apparel,45.0,161,7245.0,5071.500000000001,0.7000000000000001,Online
Sports Direct,2021-10-10,South,Texas,Dallas,Men's Street Footwear,38.0,181,6878.0,3782.8999999999996,0.5499999999999999,Online
Sports Direct,2021-10-11,South,Texas,Dallas,Men's Athletic Footwear,37.0,218,8066.0,4033.0,0.5,Online
Sports Direct,2021-10-12,South,Texas,Dallas,Women's Street Footwear,63.0,176,11088.0,6098.4,0.5499999999999999,Online
Sports Direct,2021-10-13,South,Texas,Dallas,Women's Athletic Footwear,59.0,145,8555.0,5304.1,0.62,Online
Sports Direct,2021-10-14,South,Texas,Dallas,Men's Apparel,56.0,138,7728.0,3709.44,0.48,Online
Sports Direct,2021-10-15,South,Texas,Dallas,Women's Apparel,67.0,176,11792.0,7664.8,0.65,Online
Sports Direct,2021-10-16,South,Texas,Dallas,Men's Street Footwear,59.0,223,13157.0,7104.780000000001,0.54,Online
Sports Direct,2021-10-17,South,Texas,Dallas,Men's Athletic Footwear,56.0,231,12936.0,6726.72,0.52,Online
Sports Direct,2021-10-18,South,Texas,Dallas,Women's Street Footwear,62.0,189,11718.0,6327.72,0.54,Online
Sports Direct,2021-10-19,South,Texas,Dallas,Women's Athletic Footwear,59.0,173,10207.0,6328.34,0.62,Online
Sports Direct,2021-10-20,South,Texas,Dallas,Men's Apparel,58.0,158,9164.0,4582.0,0.5,Online
Sports Direct,2021-10-21,South,Texas,Dallas,Women's Apparel,65.0,233,15145.0,9995.7,0.66,Online
Foot Locker,2021-10-22,South,Texas,Dallas,Men's Street Footwear,44.0,111,4884.0,3418.8,0.7000000000000001,Online
Foot Locker,2021-10-23,South,Texas,Dallas,Men's Athletic Footwear,41.0,68,2788.0,1310.36,0.47,Online
Foot Locker,2021-10-24,South,Texas,Dallas,Women's Street Footwear,33.0,56,1848.0,942.48,0.51,Online
Foot Locker,2021-10-25,South,Texas,Dallas,Women's Athletic Footwear,38.0,19,722.0,368.22,0.51,Online
Foot Locker,2021-10-26,Northeast,Pennsylvania,Philadelphia,Men's Apparel,54.0,36,1944.0,874.8,0.44999999999999996,Online
Foot Locker,2021-10-27,Northeast,Pennsylvania,Philadelphia,Women's Apparel,43.0,61,2623.0,1154.1200000000001,0.44,Online
Foot Locker,2021-10-28,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,42.0,119,4998.0,3348.6600000000003,0.67,Online
Foot Locker,2021-10-29,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,44.0,35,1540.0,739.1999999999999,0.48,Online
Foot Locker,2021-10-30,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,34.0,46,1564.0,813.28,0.52,Online
Foot Locker,2021-10-31,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,39.0,13,507.0,263.64,0.52,Online
Foot Locker,2021-11-01,Northeast,Pennsylvania,Philadelphia,Men's Apparel,51.0,36,1836.0,844.56,0.45999999999999996,Online
Foot Locker,2021-11-02,Northeast,Pennsylvania,Philadelphia,Women's Apparel,44.0,68,2992.0,1346.3999999999999,0.44999999999999996,Online
Foot Locker,2021-11-03,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,49.0,120,5880.0,4116.0,0.7000000000000001,Online
Foot Locker,2021-11-04,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,47.0,38,1786.0,875.14,0.49,Online
Foot Locker,2021-11-05,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,36.0,51,1836.0,991.44,0.54,Online
Foot Locker,2021-11-06,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,43.0,8,344.0,175.44,0.51,Online
Foot Locker,2021-11-07,Northeast,Pennsylvania,Philadelphia,Men's Apparel,58.0,20,1160.0,464.0,0.4,Online
Foot Locker,2021-11-08,Northeast,Pennsylvania,Philadelphia,Women's Apparel,47.0,44,2068.0,723.8,0.35,Online
Foot Locker,2021-11-09,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,46.0,122,5612.0,3535.56,0.63,Online
Foot Locker,2021-11-10,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,45.0,45,2025.0,850.5,0.42,Online
Foot Locker,2021-11-11,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,38.0,38,1444.0,664.2399999999999,0.45999999999999996,Online
Foot Locker,2021-11-12,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,42.0,20,840.0,386.4,0.45999999999999996,Online
Foot Locker,2021-11-13,Northeast,Pennsylvania,Philadelphia,Men's Apparel,55.0,22,1210.0,508.2,0.42,Online
Foot Locker,2021-11-14,Northeast,Pennsylvania,Philadelphia,Women's Apparel,48.0,54,2592.0,933.12,0.36,Online
Foot Locker,2021-11-15,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,58.0,136,7888.0,4969.44,0.63,Online
Foot Locker,2021-11-16,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,54.0,53,2862.0,1144.8,0.4,Online
Foot Locker,2021-11-17,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,52.0,42,2184.0,1004.6399999999999,0.45999999999999996,Online
Foot Locker,2021-11-18,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,51.0,29,1479.0,695.13,0.47,Online
Foot Locker,2021-11-19,Northeast,Pennsylvania,Philadelphia,Men's Apparel,59.0,31,1829.0,768.18,0.42,Online
Foot Locker,2021-11-20,Northeast,Pennsylvania,Philadelphia,Women's Apparel,64.0,63,4032.0,1814.3999999999999,0.44999999999999996,Online
Foot Locker,2021-11-21,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,64.0,135,8640.0,5616.0,0.65,Online
Foot Locker,2021-11-22,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,59.0,70,4130.0,1899.8,0.45999999999999996,Online
Foot Locker,2021-11-23,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,52.0,44,2288.0,1144.0,0.5,Online
Foot Locker,2021-11-24,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,52.0,39,2028.0,1074.8400000000001,0.53,Online
Foot Locker,2021-11-25,Northeast,Pennsylvania,Philadelphia,Men's Apparel,60.0,45,2700.0,1242.0,0.45999999999999996,Online
Foot Locker,2021-11-26,Northeast,Pennsylvania,Philadelphia,Women's Apparel,65.0,81,5265.0,2211.2999999999997,0.42,Online
Foot Locker,2021-11-27,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,60.0,145,8700.0,5829.0,0.67,Online
Foot Locker,2021-11-28,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,55.0,90,4950.0,2475.0,0.5,Online
Foot Locker,2021-11-29,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,51.0,59,3009.0,1504.5,0.5,Online
Foot Locker,2021-11-30,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,51.0,44,2244.0,1189.3200000000002,0.53,Online
Foot Locker,2021-12-01,Northeast,Pennsylvania,Philadelphia,Men's Apparel,64.0,60,3840.0,1843.1999999999998,0.48,Online
Foot Locker,2021-12-02,Northeast,Pennsylvania,Philadelphia,Women's Apparel,64.0,98,6272.0,2634.24,0.42,Online
Foot Locker,2021-12-03,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,60.0,158,9480.0,6256.8,0.66,Online
Foot Locker,2021-12-04,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,54.0,75,4050.0,1903.5,0.47,Online
Foot Locker,2021-12-05,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,54.0,61,3294.0,1811.6999999999998,0.5499999999999999,Online
Foot Locker,2021-12-06,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,53.0,58,3074.0,1659.96,0.54,Online
Foot Locker,2021-12-07,Northeast,Pennsylvania,Philadelphia,Men's Apparel,61.0,46,2806.0,1290.76,0.45999999999999996,Online
Foot Locker,2021-12-08,Northeast,Pennsylvania,Philadelphia,Women's Apparel,64.0,95,6080.0,2614.4,0.43,Online
Foot Locker,2021-12-09,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,62.0,143,8866.0,5319.599999999999,0.6,Online
Foot Locker,2021-12-10,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,48.0,80,3840.0,1536.0,0.4,Online
Foot Locker,2021-12-11,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,41.0,50,2050.0,922.4999999999999,0.44999999999999996,Online
Foot Locker,2021-12-12,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,41.0,53,2173.0,1021.31,0.47,Online
Foot Locker,2021-12-13,Northeast,Pennsylvania,Philadelphia,Men's Apparel,50.0,36,1800.0,809.9999999999999,0.44999999999999996,Online
Foot Locker,2021-12-14,Northeast,Pennsylvania,Philadelphia,Women's Apparel,55.0,61,3355.0,1342.0,0.4,Online
Foot Locker,2021-12-15,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,55.0,104,5720.0,3546.4,0.62,Online
Foot Locker,2021-12-16,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,47.0,63,2961.0,1243.62,0.42,Online
Foot Locker,2021-12-17,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,48.0,34,1632.0,734.4,0.44999999999999996,Online
Foot Locker,2021-12-18,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,48.0,29,1392.0,626.4,0.44999999999999996,Online
Foot Locker,2021-12-19,Northeast,Pennsylvania,Philadelphia,Men's Apparel,56.0,27,1512.0,650.16,0.43,Online
Foot Locker,2021-12-20,Northeast,Pennsylvania,Philadelphia,Women's Apparel,60.0,63,3780.0,1474.2,0.39,Online
Foot Locker,2021-12-21,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,66.0,113,7458.0,4847.7,0.65,Online
Foot Locker,2021-12-22,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,55.0,60,3300.0,1551.0,0.47,Online
Foot Locker,2021-12-23,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,55.0,55,3025.0,1603.25,0.53,Online
Foot Locker,2021-12-24,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,56.0,44,2464.0,1256.64,0.51,Online
Foot Locker,2021-12-25,Northeast,Pennsylvania,Philadelphia,Men's Apparel,64.0,42,2688.0,1290.24,0.48,Online
Foot Locker,2021-12-26,Northeast,Pennsylvania,Philadelphia,Women's Apparel,71.0,65,4615.0,2030.6,0.44,Online
Foot Locker,2021-12-27,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,67.0,124,8308.0,5732.52,0.6900000000000001,Online
Foot Locker,2021-12-28,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,55.0,69,3795.0,1707.7499999999998,0.44999999999999996,Online
Foot Locker,2021-12-29,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,55.0,65,3575.0,1894.75,0.53,Online
Foot Locker,2021-12-30,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,57.0,53,3021.0,1601.13,0.53,Online
Foot Locker,2021-12-31,Northeast,Pennsylvania,Philadelphia,Men's Apparel,63.0,47,2961.0,1362.06,0.45999999999999996,Online
Foot Locker,2020-01-01,Northeast,Pennsylvania,Philadelphia,Women's Apparel,68.0,83,5644.0,2426.92,0.43,Online
West Gear,2020-01-02,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,32.0,122,3904.0,1991.04,0.51,Online
West Gear,2020-01-03,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,44.0,117,5148.0,1904.76,0.37,Online
West Gear,2020-01-04,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,41.0,117,4797.0,2590.38,0.54,Online
West Gear,2020-01-05,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,43.0,87,3741.0,1870.5,0.5,Online
West Gear,2020-01-06,West,Nevada,Las Vegas,Men's Apparel,47.0,70,3290.0,2138.5,0.65,Online
West Gear,2020-01-07,West,Nevada,Las Vegas,Women's Apparel,41.0,128,5248.0,1574.4000000000003,0.30000000000000004,Online
West Gear,2020-01-08,West,Nevada,Las Vegas,Men's Street Footwear,34.0,158,5372.0,2686.0,0.5,Online
West Gear,2020-01-09,West,Nevada,Las Vegas,Men's Athletic Footwear,43.0,128,5504.0,2201.6,0.4,Online
West Gear,2020-01-10,West,Nevada,Las Vegas,Women's Street Footwear,41.0,119,4879.0,2585.8700000000003,0.53,Online
West Gear,2020-01-11,West,Nevada,Las Vegas,Women's Athletic Footwear,44.0,74,3256.0,1497.76,0.45999999999999996,Online
West Gear,2020-01-12,West,Nevada,Las Vegas,Men's Apparel,46.0,52,2392.0,1674.4,0.7000000000000001,Online
West Gear,2020-01-13,West,Nevada,Las Vegas,Women's Apparel,41.0,116,4756.0,1617.0400000000002,0.34,Online
West Gear,2020-01-14,West,Nevada,Las Vegas,Men's Street Footwear,43.0,160,6880.0,3784.0000000000005,0.55,Online
West Gear,2020-01-15,West,Nevada,Las Vegas,Men's Athletic Footwear,50.0,120,6000.0,2400.0,0.4,Online
West Gear,2020-01-16,West,Nevada,Las Vegas,Women's Street Footwear,52.0,104,5408.0,2866.2400000000002,0.53,Online
West Gear,2020-01-17,West,Nevada,Las Vegas,Women's Athletic Footwear,50.0,84,4200.0,1974.0,0.47,Online
West Gear,2020-01-18,West,Nevada,Las Vegas,Men's Apparel,55.0,47,2585.0,1809.5000000000002,0.7000000000000001,Online
West Gear,2020-01-19,West,Nevada,Las Vegas,Women's Apparel,54.0,94,5076.0,1725.8400000000001,0.34,Online
West Gear,2020-01-20,West,Nevada,Las Vegas,Men's Street Footwear,58.0,143,8294.0,4229.9400000000005,0.51,Online
West Gear,2020-01-21,West,Nevada,Las Vegas,Men's Athletic Footwear,62.0,102,6324.0,2403.12,0.38,Online
West Gear,2020-01-22,West,Nevada,Las Vegas,Women's Street Footwear,61.0,120,7320.0,3879.6000000000004,0.53,Online
West Gear,2020-01-23,West,Nevada,Las Vegas,Women's Athletic Footwear,59.0,75,4425.0,2035.4999999999998,0.45999999999999996,Online
West Gear,2020-01-24,West,Nevada,Las Vegas,Men's Apparel,63.0,52,3276.0,2162.1600000000003,0.66,Online
West Gear,2020-01-25,West,Nevada,Las Vegas,Women's Apparel,78.0,95,7410.0,2519.4,0.34,Online
West Gear,2020-01-26,West,Nevada,Las Vegas,Men's Street Footwear,58.0,149,8642.0,5012.360000000001,0.5800000000000001,Online
West Gear,2020-01-27,West,Nevada,Las Vegas,Men's Athletic Footwear,60.0,104,6240.0,2683.2,0.43,Online
West Gear,2020-01-28,West,Nevada,Las Vegas,Women's Street Footwear,63.0,116,7308.0,4165.56,0.5700000000000001,Online
West Gear,2020-01-29,West,Nevada,Las Vegas,Women's Athletic Footwear,57.0,90,5130.0,2565.0,0.5,Online
West Gear,2020-01-30,West,Nevada,Las Vegas,Men's Apparel,60.0,60,3600.0,2520.0000000000005,0.7000000000000001,Online
West Gear,2020-01-31,West,Nevada,Las Vegas,Women's Apparel,78.0,131,10218.0,3576.2999999999997,0.35,Online
West Gear,2020-02-01,West,Nevada,Las Vegas,Men's Street Footwear,56.0,189,10584.0,6032.880000000001,0.5700000000000001,Online
